WKT,Name,Latitude,Longitude
"POINT (106.7681274414 10.882437706)",Point 866,10.882437706,106.7681274414
"POINT (106.77621 10.873984)",Point 867,10.873984,106.77621
"POINT (106.7666397095 10.87541008)",Point 868,10.87541008,106.7666397095
"POINT (106.7701034546 10.8781270981)",Point 869,10.8781270981,106.7701034546
"POINT (106.774185 10.879147)",Point 870,10.879147,106.774185
"POINT (106.76524 10.886096)",Point 871,10.886096,106.76524
"POINT (106.76987 10.839229)",Point 872,10.839229,106.76987
"POINT (106.768616 10.883922)",Point 873,10.883922,106.768616
"POINT (106.76655 10.874239)",Point 874,10.874239,106.76655
"POINT (106.77398 10.880031)",Point 875,10.880031,106.77398
"POINT (106.7624359131 10.8825006485)",Point 876,10.8825006485,106.7624359131
"POINT (106.7806396484 10.8766832352)",Point 877,10.8766832352,106.7806396484
"POINT (106.77735 10.877662)",Point 878,10.877662,106.77735
"POINT (106.76406 10.876566)",Point 879,10.876566,106.76406
"POINT (106.7705307007 10.8780794144)",Point 880,10.8780794144,106.7705307007
"POINT (106.7667 10.88127)",Point 881,10.88127,106.7667
,Point 882,,
"POINT (106.768326 10.878181)",Point 883,10.878181,106.768326
"POINT (106.777054 10.882373)",Point 884,10.882373,106.777054
"POINT (106.7650146484 10.8776712418)",Point 885,10.8776712418,106.7650146484
"POINT (106.76754 10.875096)",Point 886,10.875096,106.76754
"POINT (106.7644882202 10.8780527115)",Point 887,10.8780527115,106.7644882202
"POINT (106.772385 10.886246)",Point 888,10.886246,106.772385
"POINT (106.76789 10.877324)",Point 889,10.877324,106.76789
"POINT (106.77599 10.876357)",Point 890,10.876357,106.77599
"POINT (106.76453 10.8791685)",Point 891,10.8791685,106.76453
"POINT (106.7653198242 10.8766260147)",Point 892,10.8766260147,106.7653198242
"POINT (106.7672 10.87564)",Point 893,10.87564,106.7672
,Point 894,,
"POINT (106.7702560425 10.8784046173)",Point 895,10.8784046173,106.7702560425
"POINT (106.7652130127 10.8792314529)",Point 896,10.8792314529,106.7652130127
"POINT (106.777756 10.869493)",Point 897,10.869493,106.777756
"POINT (106.763435 10.879644)",Point 898,10.879644,106.763435
"POINT (106.770805 10.8772)",Point 899,10.8772,106.770805
"POINT (106.7690048218 10.8778018951)",Point 900,10.8778018951,106.7690048218
"POINT (106.771675 10.880947)",Point 901,10.880947,106.771675
"POINT (106.7652435303 10.8751649857)",Point 902,10.8751649857,106.7652435303
"POINT (106.76596 10.886805)",Point 903,10.886805,106.76596
"POINT (106.77003479 10.8848791122)",Point 904,10.8848791122,106.77003479
"POINT (106.76764 10.877388)",Point 905,10.877388,106.76764
"POINT (106.77723 10.876672)",Point 906,10.876672,106.77723
"POINT (106.77468 10.871656)",Point 907,10.871656,106.77468
"POINT (106.77395 10.87793)",Point 908,10.87793,106.77395
"POINT (106.77445 10.875954)",Point 909,10.875954,106.77445
"POINT (106.77207 10.877234)",Point 910,10.877234,106.77207
"POINT (106.76726 10.890888)",Point 911,10.890888,106.76726
"POINT (106.78052 10.886098)",Point 912,10.886098,106.78052
"POINT (106.75793 10.876684)",Point 913,10.876684,106.75793
"POINT (106.77589 10.87025)",Point 914,10.87025,106.77589
"POINT (106.763824 10.875611)",Point 915,10.875611,106.763824
"POINT (106.7631988525 10.8819141388)",Point 916,10.8819141388,106.7631988525
"POINT (106.7672 10.88095)",Point 917,10.88095,106.7672
"POINT (106.76629 10.87558)",Point 918,10.87558,106.76629
"POINT (106.7674713135 10.873793602)",Point 919,10.873793602,106.7674713135
"POINT (106.76743 10.884878)",Point 920,10.884878,106.76743
"POINT (106.7698 10.87369)",Point 921,10.87369,106.7698
"POINT (106.7682495117 10.8821563721)",Point 922,10.8821563721,106.7682495117
"POINT (106.77759 10.87763)",Point 923,10.87763,106.77759
"POINT (106.77685 10.872916)",Point 924,10.872916,106.77685
"POINT (106.763756 10.87704)",Point 925,10.87704,106.763756
"POINT (106.7604 10.903052)",Point 926,10.903052,106.7604
"POINT (106.77217 10.878487)",Point 927,10.878487,106.77217
"POINT (106.76883 10.886295)",Point 928,10.886295,106.76883
"POINT (106.7676 10.8744)",Point 929,10.8744,106.7676
"POINT (106.76721 10.892103)",Point 930,10.892103,106.76721
"POINT (106.77108 10.881229)",Point 931,10.881229,106.77108
"POINT (106.76912 10.887009)",Point 932,10.887009,106.76912
"POINT (106.7695 10.87367)",Point 933,10.87367,106.7695
"POINT (106.767426 10.882965)",Point 934,10.882965,106.767426
"POINT (106.766365 10.8786)",Point 935,10.8786,106.766365
"POINT (106.78097 10.8849745)",Point 936,10.8849745,106.78097
"POINT (106.7621002197 10.878238678)",Point 937,10.878238678,106.7621002197
"POINT (106.773605 10.881206)",Point 938,10.881206,106.773605
"POINT (106.76839 10.888912)",Point 939,10.888912,106.76839
"POINT (106.77462 10.878691)",Point 940,10.878691,106.77462
"POINT (106.76286 10.87823)",Point 941,10.87823,106.76286
"POINT (106.76746 10.888257)",Point 942,10.888257,106.76746
"POINT (106.76425 10.875812)",Point 943,10.875812,106.76425
"POINT (106.77562 10.869906)",Point 944,10.869906,106.77562
"POINT (106.77635 10.876127)",Point 945,10.876127,106.77635
"POINT (106.7724 10.881401)",Point 946,10.881401,106.7724
"POINT (106.7634887695 10.8813896179)",Point 947,10.8813896179,106.7634887695
"POINT (106.770324707 10.8719558716)",Point 948,10.8719558716,106.770324707
"POINT (106.76941 10.889147)",Point 949,10.889147,106.76941
"POINT (106.7648544312 10.8780832291)",Point 950,10.8780832291,106.7648544312
"POINT (106.764336 10.87886)",Point 951,10.87886,106.764336
"POINT (106.76324 10.877584)",Point 952,10.877584,106.76324
"POINT (106.76967 10.883932)",Point 953,10.883932,106.76967
"POINT (106.77894 10.882664)",Point 954,10.882664,106.77894
"POINT (106.76492 10.886634)",Point 955,10.886634,106.76492
"POINT (106.765236 10.886951)",Point 956,10.886951,106.765236
"POINT (106.774124 10.886577)",Point 957,10.886577,106.774124
"POINT (106.76839 10.873088)",Point 958,10.873088,106.76839
"POINT (106.7604 10.903052)",Point 959,10.903052,106.7604
"POINT (106.7604 10.903052)",Point 960,10.903052,106.7604
"POINT (106.76998 10.872154)",Point 961,10.872154,106.76998
"POINT (106.76495 10.879244)",Point 962,10.879244,106.76495
"POINT (106.767845 10.877862)",Point 963,10.877862,106.767845
"POINT (106.773506 10.880022)",Point 964,10.880022,106.773506
"POINT (106.7675 10.879)",Point 965,10.879,106.7675
"POINT (106.78052 10.886098)",Point 966,10.886098,106.78052
"POINT (106.7679443359 10.8783407211)",Point 967,10.8783407211,106.7679443359
"POINT (106.77686 10.875917)",Point 968,10.875917,106.77686
"POINT (106.7696 10.87273)",Point 969,10.87273,106.7696
"POINT (106.77382 10.875702)",Point 970,10.875702,106.77382
"POINT (106.76976 10.884847)",Point 971,10.884847,106.76976
"POINT (106.76775 10.877073)",Point 972,10.877073,106.76775
"POINT (106.7649230957 10.8784990311)",Point 973,10.8784990311,106.7649230957
"POINT (106.77382 10.8810005)",Point 974,10.8810005,106.77382
"POINT (106.77562 10.876037)",Point 975,10.876037,106.77562
"POINT (106.773727417 10.8777046204)",Point 976,10.8777046204,106.773727417
"POINT (106.7689743042 10.8779764175)",Point 977,10.8779764175,106.7689743042
"POINT (106.766914 10.880332)",Point 978,10.880332,106.766914
"POINT (106.7799758911 10.8776006699)",Point 979,10.8776006699,106.7799758911
"POINT (106.78197 10.875503)",Point 980,10.875503,106.78197
"POINT (106.7791213989 10.8477458954)",Point 981,10.8477458954,106.7791213989
"POINT (106.7694 10.87264)",Point 982,10.87264,106.7694
"POINT (106.76655 10.876137)",Point 983,10.876137,106.76655
"POINT (106.78194 10.881978)",Point 984,10.881978,106.78194
"POINT (106.7676010132 10.8895702362)",Point 985,10.8895702362,106.7676010132
"POINT (106.7645 10.875343)",Point 986,10.875343,106.7645
"POINT (106.781624 10.884381)",Point 987,10.884381,106.781624
"POINT (106.7662277222 10.873468399)",Point 988,10.873468399,106.7662277222
"POINT (106.66409 10.815553)",Point 989,10.815553,106.66409
"POINT (106.7702255249 10.8782949448)",Point 990,10.8782949448,106.7702255249
"POINT (106.76625 10.874902)",Point 991,10.874902,106.76625
"POINT (106.7680358887 10.8902168274)",Point 992,10.8902168274,106.7680358887
"POINT (106.76352 10.878928)",Point 993,10.878928,106.76352
"POINT (106.76568 10.880032)",Point 994,10.880032,106.76568
"POINT (106.77116 10.876736)",Point 995,10.876736,106.77116
"POINT (106.77733 10.869734)",Point 996,10.869734,106.77733
"POINT (106.7702713013 10.8728179932)",Point 997,10.8728179932,106.7702713013
"POINT (106.7779 10.875216)",Point 998,10.875216,106.7779
"POINT (106.77564 10.876173)",Point 999,10.876173,106.77564
"POINT (106.77351 10.886287)",Point 1000,10.886287,106.77351
"POINT (106.765335 10.874823)",Point 1001,10.874823,106.765335
"POINT (106.7644348145 10.8779649734)",Point 1002,10.8779649734,106.7644348145
"POINT (106.7677 10.876983)",Point 1003,10.876983,106.7677
"POINT (106.7642 10.877357)",Point 1004,10.877357,106.7642
"POINT (106.75909 10.904745)",Point 1005,10.904745,106.75909
"POINT (106.76839 10.888912)",Point 1006,10.888912,106.76839
"POINT (106.77433 10.874917)",Point 1007,10.874917,106.77433
"POINT (106.77486 10.879034)",Point 1008,10.879034,106.77486
"POINT (106.76896 10.891732)",Point 1009,10.891732,106.76896
"POINT (106.7673 10.890024)",Point 1010,10.890024,106.7673
"POINT (106.76816 10.873698)",Point 1011,10.873698,106.76816
"POINT (106.7701 10.87295)",Point 1012,10.87295,106.7701
"POINT (106.77277 10.876941)",Point 1013,10.876941,106.77277
"POINT (106.77004 10.873864)",Point 1014,10.873864,106.77004
"POINT (106.7684 10.887588)",Point 1015,10.887588,106.7684
"POINT (106.7663040161 10.8736305237)",Point 1016,10.8736305237,106.7663040161
"POINT (106.76965 10.884407)",Point 1017,10.884407,106.76965
"POINT (106.77497 10.880383)",Point 1018,10.880383,106.77497
"POINT (106.78172 10.884949)",Point 1019,10.884949,106.78172
"POINT (106.7637 10.875667)",Point 1020,10.875667,106.7637
"POINT (106.77298 10.875721)",Point 1021,10.875721,106.77298
"POINT (106.76986 10.873697)",Point 1022,10.873697,106.76986
"POINT (106.769516 10.889642)",Point 1023,10.889642,106.769516
"POINT (106.77757 10.877863)",Point 1024,10.877863,106.77757
"POINT (106.7663497925 10.8738994598)",Point 1025,10.8738994598,106.7663497925
"POINT (0.0 0.0)",Point 1026,0.0,0.0
"POINT (106.77797 10.876564)",Point 1027,10.876564,106.77797
"POINT (106.780464 10.884554)",Point 1028,10.884554,106.780464
"POINT (106.7789840698 10.8773183823)",Point 1029,10.8773183823,106.7789840698
"POINT (106.775116 10.878152)",Point 1030,10.878152,106.775116
"POINT (106.76353 10.879369)",Point 1031,10.879369,106.76353
"POINT (106.7666549683 10.8737812042)",Point 1032,10.8737812042,106.7666549683
"POINT (106.77231 10.871114)",Point 1033,10.871114,106.77231
"POINT (106.772865 10.87949)",Point 1034,10.87949,106.772865
"POINT (106.770226 10.886548)",Point 1035,10.886548,106.770226
"POINT (106.7604 10.903052)",Point 1036,10.903052,106.7604
"POINT (106.76561 10.886352)",Point 1037,10.886352,106.76561
"POINT (106.7703 10.87239)",Point 1038,10.87239,106.7703
"POINT (106.79258 10.880538)",Point 1039,10.880538,106.79258
"POINT (106.7654953003 10.8781843185)",Point 1040,10.8781843185,106.7654953003
"POINT (106.774826 10.877549)",Point 1041,10.877549,106.774826
"POINT (106.7798614502 10.8764753342)",Point 1042,10.8764753342,106.7798614502
"POINT (106.77329 10.875627)",Point 1043,10.875627,106.77329
"POINT (106.6587753296 10.7997398376)",Point 1044,10.7997398376,106.6587753296
"POINT (106.78173 10.884711)",Point 1045,10.884711,106.78173
"POINT (106.77609 10.875251)",Point 1046,10.875251,106.77609
"POINT (106.7740936279 10.8772468567)",Point 1047,10.8772468567,106.7740936279
"POINT (106.76514 10.886732)",Point 1048,10.886732,106.76514
"POINT (106.76936 10.871445)",Point 1049,10.871445,106.76936
"POINT (106.7663497925 10.8738012314)",Point 1050,10.8738012314,106.7663497925
"POINT (106.771255 10.880827)",Point 1051,10.880827,106.771255
"POINT (106.77034 10.873394)",Point 1052,10.873394,106.77034
"POINT (106.77491 10.88121)",Point 1053,10.88121,106.77491
"POINT (106.77646 10.882106)",Point 1054,10.882106,106.77646
"POINT (106.7676 10.8743)",Point 1055,10.8743,106.7676
"POINT (106.7718 10.884957)",Point 1056,10.884957,106.7718
"POINT (106.77415 10.875763)",Point 1057,10.875763,106.77415
"POINT (106.7679 10.885836)",Point 1058,10.885836,106.7679
"POINT (106.7654 10.88046)",Point 1059,10.88046,106.7654
"POINT (106.77995 10.884724)",Point 1060,10.884724,106.77995
"POINT (106.77303 10.876543)",Point 1061,10.876543,106.77303
"POINT (106.76751 10.875083)",Point 1062,10.875083,106.76751
"POINT (106.77491 10.878323)",Point 1063,10.878323,106.77491
"POINT (106.76668 10.8904505)",Point 1064,10.8904505,106.76668
"POINT (106.774994 10.876188)",Point 1065,10.876188,106.774994
"POINT (106.771545 10.884792)",Point 1066,10.884792,106.771545
"POINT (106.75756 10.875683)",Point 1067,10.875683,106.75756
"POINT (106.7733 10.881937)",Point 1068,10.881937,106.7733
"POINT (106.77814 10.870405)",Point 1069,10.870405,106.77814
"POINT (106.7664337158 10.8750314713)",Point 1070,10.8750314713,106.7664337158
"POINT (106.765625 10.875983)",Point 1071,10.875983,106.765625
"POINT (106.76857 10.891806)",Point 1072,10.891806,106.76857
"POINT (106.771095 10.885392)",Point 1073,10.885392,106.771095
"POINT (106.77369 10.883768)",Point 1074,10.883768,106.77369
"POINT (106.78175 10.882066)",Point 1075,10.882066,106.78175
"POINT (106.80556 10.939935)",Point 1076,10.939935,106.80556
"POINT (106.7663955688 10.8745326996)",Point 1077,10.8745326996,106.7663955688
"POINT (106.767265 10.876605)",Point 1078,10.876605,106.767265
"POINT (106.7629165649 10.8809928894)",Point 1079,10.8809928894,106.7629165649
"POINT (106.76799 10.890409)",Point 1080,10.890409,106.76799
"POINT (106.7677078247 10.8825645447)",Point 1081,10.8825645447,106.7677078247
"POINT (106.76715 10.874118)",Point 1082,10.874118,106.76715
"POINT (106.771805 10.886175)",Point 1083,10.886175,106.771805
"POINT (106.76936 10.871445)",Point 1084,10.871445,106.76936
"POINT (106.76775 10.877409)",Point 1085,10.877409,106.76775
"POINT (106.77533 10.881367)",Point 1086,10.881367,106.77533
"POINT (106.77188 10.880784)",Point 1087,10.880784,106.77188
"POINT (106.77 10.8737)",Point 1088,10.8737,106.77
"POINT (106.7689819336 10.8732624054)",Point 1089,10.8732624054,106.7689819336
"POINT (106.768616 10.87166)",Point 1090,10.87166,106.768616
"POINT (106.78105 10.871957)",Point 1091,10.871957,106.78105
"POINT (106.76626 10.874941)",Point 1092,10.874941,106.76626
"POINT (106.78133 10.884758)",Point 1093,10.884758,106.78133
"POINT (106.71208 10.816605)",Point 1094,10.816605,106.71208
"POINT (106.7682800293 10.8819236755)",Point 1095,10.8819236755,106.7682800293
"POINT (106.77733 10.869731)",Point 1096,10.869731,106.77733
"POINT (106.77417 10.887412)",Point 1097,10.887412,106.77417
"POINT (106.77413 10.887432)",Point 1098,10.887432,106.77413
"POINT (106.7772 10.877602)",Point 1099,10.877602,106.7772
"POINT (106.761444 10.879859)",Point 1100,10.879859,106.761444
"POINT (106.77407 10.8866205)",Point 1101,10.8866205,106.77407
"POINT (106.76758 10.877268)",Point 1102,10.877268,106.76758
"POINT (106.75793 10.876684)",Point 1103,10.876684,106.75793
"POINT (106.77007 10.876446)",Point 1104,10.876446,106.77007
"POINT (106.7694854736 10.8739595413)",Point 1105,10.8739595413,106.7694854736
"POINT (106.7672 10.88233)",Point 1106,10.88233,106.7672
"POINT (106.769035 10.877763)",Point 1107,10.877763,106.769035
"POINT (106.76773 10.878009)",Point 1108,10.878009,106.76773
"POINT (106.771194 10.877145)",Point 1109,10.877145,106.771194
"POINT (106.7675 10.87433)",Point 1110,10.87433,106.7675
"POINT (106.7738647461 10.8766374588)",Point 1111,10.8766374588,106.7738647461
"POINT (106.77351 10.886287)",Point 1112,10.886287,106.77351
"POINT (106.76788 10.877342)",Point 1113,10.877342,106.76788
"POINT (106.7633132935 10.8757133484)",Point 1114,10.8757133484,106.7633132935
"POINT (106.7675 10.87935)",Point 1115,10.87935,106.7675
"POINT (106.78078 10.884749)",Point 1116,10.884749,106.78078
"POINT (106.7673187256 10.884926796)",Point 1117,10.884926796,106.7673187256
"POINT (106.80387 10.877161)",Point 1118,10.877161,106.80387
"POINT (106.77269 10.881486)",Point 1119,10.881486,106.77269
"POINT (106.770294 10.883952)",Point 1120,10.883952,106.770294
"POINT (106.7746 10.8820095)",Point 1121,10.8820095,106.7746
"POINT (106.781235 10.882584)",Point 1122,10.882584,106.781235
"POINT (106.77773 10.875075)",Point 1123,10.875075,106.77773
"POINT (106.772156 10.848417)",Point 1124,10.848417,106.772156
"POINT (106.77938 10.884637)",Point 1125,10.884637,106.77938
"POINT (106.78169 10.884654)",Point 1126,10.884654,106.78169
"POINT (106.771164 10.876533)",Point 1127,10.876533,106.771164
"POINT (106.758965 10.90476)",Point 1128,10.90476,106.758965
"POINT (106.763824 10.877036)",Point 1129,10.877036,106.763824
"POINT (106.7132 10.83962)",Point 1130,10.83962,106.7132
"POINT (106.77218 10.886632)",Point 1131,10.886632,106.77218
"POINT (106.78098 10.882595)",Point 1132,10.882595,106.78098
"POINT (106.77027 10.881205)",Point 1133,10.881205,106.77027
"POINT (106.7643 10.880965)",Point 1134,10.880965,106.7643
"POINT (106.77276 10.884907)",Point 1135,10.884907,106.77276
"POINT (106.774445 10.881743)",Point 1136,10.881743,106.774445
"POINT (106.76983 10.884479)",Point 1137,10.884479,106.76983
"POINT (106.77506 10.8752365)",Point 1138,10.8752365,106.77506
"POINT (106.77733 10.869732)",Point 1139,10.869732,106.77733
"POINT (106.76428 10.8788)",Point 1140,10.8788,106.76428
"POINT (106.77081 10.873598)",Point 1141,10.873598,106.77081
"POINT (106.76857 10.885824)",Point 1142,10.885824,106.76857
"POINT (106.774055 10.881441)",Point 1143,10.881441,106.774055
"POINT (106.7667 10.88049)",Point 1144,10.88049,106.7667
,Point 1145,,
"POINT (106.77733 10.874211)",Point 1146,10.874211,106.77733
"POINT (106.76604 10.875891)",Point 1147,10.875891,106.76604
"POINT (106.76683 10.889514)",Point 1148,10.889514,106.76683
"POINT (106.776726 10.874613)",Point 1149,10.874613,106.776726
"POINT (106.7705688477 10.8844842911)",Point 1150,10.8844842911,106.7705688477
"POINT (106.7789382935 10.8773822784)",Point 1151,10.8773822784,106.7789382935
"POINT (106.77311 10.883754)",Point 1152,10.883754,106.77311
"POINT (106.77217 10.881653)",Point 1153,10.881653,106.77217
"POINT (0.0 0.0)",Point 1154,0.0,0.0
"POINT (106.77788 10.880601)",Point 1155,10.880601,106.77788
"POINT (106.76726 10.8729)",Point 1156,10.8729,106.76726
"POINT (106.77197 10.877103)",Point 1157,10.877103,106.77197
"POINT (106.7626647949 10.8771724701)",Point 1158,10.8771724701,106.7626647949
"POINT (106.7684020996 10.8746700287)",Point 1159,10.8746700287,106.7684020996
"POINT (106.77165 10.880306)",Point 1160,10.880306,106.77165
"POINT (106.7648391724 10.8786287308)",Point 1161,10.8786287308,106.7648391724
"POINT (106.76731 10.890588)",Point 1162,10.890588,106.76731
"POINT (106.7733 10.875502)",Point 1163,10.875502,106.7733
"POINT (106.778725 10.879862)",Point 1164,10.879862,106.778725
"POINT (106.7682647705 10.8733482361)",Point 1165,10.8733482361,106.7682647705
"POINT (106.7671 10.88044)",Point 1166,10.88044,106.7671
"POINT (106.7121 10.816616)",Point 1167,10.816616,106.7121
"POINT (106.7642 10.878037)",Point 1168,10.878037,106.7642
"POINT (106.76392 10.876773)",Point 1169,10.876773,106.76392
"POINT (106.76532 10.88121)",Point 1170,10.88121,106.76532
"POINT (106.76814 10.875235)",Point 1171,10.875235,106.76814
"POINT (106.76996 10.87312)",Point 1172,10.87312,106.76996
"POINT (106.776665 10.881997)",Point 1173,10.881997,106.776665
"POINT (106.762596 10.878885)",Point 1174,10.878885,106.762596
"POINT (106.76801 10.877344)",Point 1175,10.877344,106.76801
"POINT (106.776505 10.88236)",Point 1176,10.88236,106.776505
"POINT (106.767235 10.891035)",Point 1177,10.891035,106.767235
"POINT (106.76632 10.874858)",Point 1178,10.874858,106.76632
"POINT (106.7807 10.883264)",Point 1179,10.883264,106.7807
"POINT (106.7701721191 10.8779973984)",Point 1180,10.8779973984,106.7701721191
"POINT (106.76768 10.883282)",Point 1181,10.883282,106.76768
"POINT (106.76653 10.874244)",Point 1182,10.874244,106.76653
"POINT (106.7649612427 10.8765096664)",Point 1183,10.8765096664,106.7649612427
"POINT (106.77752 10.880309)",Point 1184,10.880309,106.77752
"POINT (106.77467 10.882333)",Point 1185,10.882333,106.77467
"POINT (106.77249 10.8818865)",Point 1186,10.8818865,106.77249
"POINT (106.76865 10.884078)",Point 1187,10.884078,106.76865
"POINT (106.77458 10.873787)",Point 1188,10.873787,106.77458
"POINT (106.78096 10.885028)",Point 1189,10.885028,106.78096
"POINT (106.7675628662 10.8823633194)",Point 1190,10.8823633194,106.7675628662
"POINT (106.77043 10.887994)",Point 1191,10.887994,106.77043
"POINT (106.76811 10.878162)",Point 1192,10.878162,106.76811
"POINT (106.81004 10.879428)",Point 1193,10.879428,106.81004
"POINT (106.7681 10.887847)",Point 1194,10.887847,106.7681
"POINT (106.766708374 10.8785839081)",Point 1195,10.8785839081,106.766708374
"POINT (106.773765564 10.8776102066)",Point 1196,10.8776102066,106.773765564
"POINT (106.7642 10.876676)",Point 1197,10.876676,106.7642
"POINT (106.76286 10.87823)",Point 1198,10.87823,106.76286
"POINT (106.76934 10.8863735)",Point 1199,10.8863735,106.76934
"POINT (106.7707672119 10.8847789764)",Point 1200,10.8847789764,106.7707672119
"POINT (106.77414 10.878688)",Point 1201,10.878688,106.77414
"POINT (106.772095 10.887104)",Point 1202,10.887104,106.772095
"POINT (106.76565 10.875734)",Point 1203,10.875734,106.76565
"POINT (106.778534 10.870281)",Point 1204,10.870281,106.778534
"POINT (106.76934 10.889694)",Point 1205,10.889694,106.76934
"POINT (106.7672042847 10.8757762909)",Point 1206,10.8757762909,106.7672042847
"POINT (106.77648 10.882653)",Point 1207,10.882653,106.77648
"POINT (106.77026 10.8733425)",Point 1208,10.8733425,106.77026
"POINT (106.77166 10.880931)",Point 1209,10.880931,106.77166
"POINT (106.76433 10.882675)",Point 1210,10.882675,106.76433
"POINT (106.77417 10.886556)",Point 1211,10.886556,106.77417
"POINT (106.7672 10.88242)",Point 1212,10.88242,106.7672
"POINT (106.76395 10.876737)",Point 1213,10.876737,106.76395
"POINT (106.7669 10.87874)",Point 1214,10.87874,106.7669
"POINT (106.77853 10.87359)",Point 1215,10.87359,106.77853
"POINT (106.7712 10.880031)",Point 1216,10.880031,106.7712
"POINT (106.76766 10.877261)",Point 1217,10.877261,106.76766
"POINT (106.76693 10.890298)",Point 1218,10.890298,106.76693
"POINT (106.7677459717 10.8732748032)",Point 1219,10.8732748032,106.7677459717
"POINT (106.7684249878 10.8895959854)",Point 1220,10.8895959854,106.7684249878
"POINT (106.77157 10.877967)",Point 1221,10.877967,106.77157
,Point 1222,,
"POINT (106.7703704834 10.8727340698)",Point 1223,10.8727340698,106.7703704834
"POINT (106.7711410522 10.8841934204)",Point 1224,10.8841934204,106.7711410522
"POINT (106.77007 10.882878)",Point 1225,10.882878,106.77007
"POINT (106.77831 10.876837)",Point 1226,10.876837,106.77831
"POINT (106.770485 10.873616)",Point 1227,10.873616,106.770485
"POINT (106.771965 10.876788)",Point 1228,10.876788,106.771965
"POINT (106.7703170776 10.878452301)",Point 1229,10.878452301,106.7703170776
"POINT (106.76793 10.877344)",Point 1230,10.877344,106.76793
"POINT (106.7664489746 10.8750534058)",Point 1231,10.8750534058,106.7664489746
"POINT (106.7682495117 10.890499115)",Point 1232,10.890499115,106.7682495117
"POINT (106.7792053223 10.8768844604)",Point 1233,10.8768844604,106.7792053223
"POINT (106.7736968994 10.8748102188)",Point 1234,10.8748102188,106.7736968994
"POINT (106.7691421509 10.8731498718)",Point 1235,10.8731498718,106.7691421509
"POINT (106.773605 10.879241)",Point 1236,10.879241,106.773605
"POINT (106.779366 10.868604)",Point 1237,10.868604,106.779366
"POINT (106.76387 10.879849)",Point 1238,10.879849,106.76387
"POINT (106.77733 10.869731)",Point 1239,10.869731,106.77733
"POINT (106.76804 10.872364)",Point 1240,10.872364,106.76804
"POINT (106.775764 10.879796)",Point 1241,10.879796,106.775764
"POINT (106.77226 10.887304)",Point 1242,10.887304,106.77226
"POINT (106.76546 10.875261)",Point 1243,10.875261,106.76546
"POINT (106.7700119019 10.8723926544)",Point 1244,10.8723926544,106.7700119019
"POINT (106.774155 10.875694)",Point 1245,10.875694,106.774155
"POINT (106.77431 10.879271)",Point 1246,10.879271,106.77431
"POINT (106.7741088867 10.8774137497)",Point 1247,10.8774137497,106.7741088867
"POINT (106.76735 10.874013)",Point 1248,10.874013,106.76735
"POINT (106.7663726807 10.8747615814)",Point 1249,10.8747615814,106.7663726807
,Point 1250,,
"POINT (106.77374 10.880942)",Point 1251,10.880942,106.77374
"POINT (106.77186 10.880886)",Point 1252,10.880886,106.77186
"POINT (106.77119 10.877313)",Point 1253,10.877313,106.77119
"POINT (106.76824 10.884586)",Point 1254,10.884586,106.76824
"POINT (106.767075 10.876047)",Point 1255,10.876047,106.767075
,Point 1256,,
"POINT (106.77182 10.884951)",Point 1257,10.884951,106.77182
"POINT (106.765205 10.886912)",Point 1258,10.886912,106.765205
"POINT (106.764015 10.876663)",Point 1259,10.876663,106.764015
"POINT (106.7626876831 10.8818073273)",Point 1260,10.8818073273,106.7626876831
"POINT (106.77087 10.873005)",Point 1261,10.873005,106.77087
"POINT (106.765465 10.875813)",Point 1262,10.875813,106.765465
"POINT (106.77698 10.877388)",Point 1263,10.877388,106.77698
"POINT (106.76628 10.881661)",Point 1264,10.881661,106.76628
"POINT (106.781334 10.884775)",Point 1265,10.884775,106.781334
"POINT (106.756454 10.90291)",Point 1266,10.90291,106.756454
"POINT (106.7647171021 10.8762149811)",Point 1267,10.8762149811,106.7647171021
"POINT (106.75742 10.90296)",Point 1268,10.90296,106.75742
"POINT (106.78 10.885607)",Point 1269,10.885607,106.78
"POINT (106.76872 10.886556)",Point 1270,10.886556,106.76872
"POINT (106.7688 10.877875)",Point 1271,10.877875,106.7688
"POINT (106.76419 10.880865)",Point 1272,10.880865,106.76419
"POINT (106.7673 10.87496)",Point 1273,10.87496,106.7673
"POINT (106.76467 10.874927)",Point 1274,10.874927,106.76467
,Point 1275,,
"POINT (106.76869 10.883384)",Point 1276,10.883384,106.76869
"POINT (106.77599 10.876357)",Point 1277,10.876357,106.77599
"POINT (106.76506 10.880017)",Point 1278,10.880017,106.76506
"POINT (106.76747 10.876979)",Point 1279,10.876979,106.76747
"POINT (106.7675933838 10.8733005524)",Point 1280,10.8733005524,106.7675933838
"POINT (106.77125 10.881146)",Point 1281,10.881146,106.77125
"POINT (106.77266 10.88235)",Point 1282,10.88235,106.77266
"POINT (106.7675323486 10.8738021851)",Point 1283,10.8738021851,106.7675323486
"POINT (106.77724 10.87746)",Point 1284,10.87746,106.77724
"POINT (106.78197 10.885303)",Point 1285,10.885303,106.78197
"POINT (106.78064 10.884603)",Point 1286,10.884603,106.78064
"POINT (106.7711868286 10.8842754364)",Point 1287,10.8842754364,106.7711868286
"POINT (106.76839 10.888912)",Point 1288,10.888912,106.76839
"POINT (106.78109 10.885027)",Point 1289,10.885027,106.78109
"POINT (106.77594 10.876103)",Point 1290,10.876103,106.77594
"POINT (106.7699 10.87955)",Point 1291,10.87955,106.7699
