grid_id,grid_size_m,grid_area_km2,longitude_epsg4326,latitude_epsg4326,x_epsg32648,y_epsg32648,local_household_proxy_count,density_ratio_to_vnu_max,grid_population_density,grid_population
121.0,100,0.010038818730159204,106.77275970265465,10.871601269508492,693775.3268543635,1202347.9216573099,173.0,0.30511463844797176,5838.268891951329,58.609323104226824
122.0,100,0.010038817945051032,106.77276504133312,10.872505242333832,693775.3268238613,1202447.921682066,227.0,0.400352733686067,7654.375944930356,76.8408865941338
123.0,100,0.010038817160028744,106.7727703813374,10.873409214809714,693775.3268870444,1202547.9216748683,300.0,0.5291005291005291,10109.483627661264,101.48725772039553
124.0,100,0.01003881637477899,106.77277572124333,10.87431318729763,693775.3268879612,1202647.9216747968,359.0,0.6331569664902998,12093.748741101313,121.40692289463065
125.0,100,0.010038815589414583,106.77278106107717,10.875217159442736,693775.3268297106,1202747.921642615,422.0,0.7442680776014109,14212.540302910178,142.67707115803776
126.0,100,0.010038814804178025,106.77278640162423,10.876121132011221,693775.3267976628,1202847.9216635807,447.0,0.7883597883597884,15053.330605215284,151.11759813182132
127.0,100,0.010038814018883783,106.77279174308906,10.877025104832487,693775.3268142913,1202947.9217189534,483.0,0.8518518518518519,16264.068640534637,163.27196027268724
128.0,100,0.010038813233451871,106.77279708526119,10.877929076832848,693775.3268572773,1203047.9216898286,483.0,0.8518518518518519,16264.068640534637,163.2719474983687
129.0,100,0.010038812447939681,106.77280242766949,10.878833048835128,693775.3268745749,1203147.9216669272,456.0,0.8042328042328042,15356.015114045122,154.15615567762606
130.0,100,0.010038811662357464,106.77280777057,10.879737020663066,693775.3268942928,1203247.9216309139,441.0,0.7777777777777778,14851.54093266206,149.09182231878714
131.0,100,0.010038810876795158,106.77281311362879,10.880640993433687,693775.3268791989,1203347.9217051412,421.0,0.7425044091710759,14178.908690817974,142.33938278646886
132.0,100,0.010038810091127889,106.77281845727035,10.881544964852878,693775.3268771857,1203447.9216361074,361.0,0.63668430335097,12161.011965285723,122.08208963543731
133.0,100,0.010038809305388655,106.77282380166471,10.882448937390974,693775.3269052466,1203547.9216971884,286.0,0.5044091710758377,9638.641058370406,96.76047954806998
134.0,100,0.010038808519570544,106.77282914640915,10.883352908675539,693775.3269208822,1203647.9216256905,256.0,0.4514991181657848,8629.692695604279,86.63183255390793
135.0,100,0.010038807733724802,106.77283449115914,10.884256881320882,693775.326884734,1203747.9217105862,210.0,0.37037037037037035,7082.638539362885,71.10124654413346
136.0,100,0.010038806947726917,106.77283983670678,10.88516085278676,693775.326885045,1203847.9216713829,145.0,0.25573192239858905,4896.583753369611,49.1558590034536
137.0,100,0.010038806161779507,106.77284518268173,10.8860648246439,693775.3268803116,1203947.921681597,102.0,0.17989417989417988,3450.42443340483,34.63814206281897
138.0,100,0.004306030030729094,106.77294999170195,10.886738373427258,693786.3505514616,1204022.4960663992,75.0,0.13227513227513227,2542.370906915316,10.947525474429314
139.0,100,0.0056386722659257735,106.77370703872658,10.86997938477686,693879.9562069791,1202169.1150569275,98.0,0.1728395061728395,3315.897985036013,18.69726200486172
140.0,100,0.010038809888733817,106.77366891034097,10.870692019081398,693875.3268704967,1202247.9216706152,146.0,0.25749559082892415,4930.215365461815,49.493494764385474
141.0,100,0.010038809103852596,106.77367425161479,10.871595990960296,693875.3268748523,1202347.9216344107,176.0,0.31040564373897706,5939.163728227942,59.62213090420578
142.0,100,0.010038808318878266,106.77367959342577,10.87249996357496,693875.326885933,1202447.9216857953,226.0,0.3985890652557319,7620.744332838152,76.50319160454004
143.0,100,0.01003880753363482,106.77368493530241,10.873403935808405,693875.3268529092,1202547.9217009086,299.0,0.527336860670194,10075.85201556906,101.14953912168427
144.0,100,0.01003880674842173,106.77369027788129,10.87430790731972,693875.3268456013,1202647.9216424464,346.0,0.6102292768959435,11656.537783902659,117.01773016827488
145.0,100,0.010038805963242445,106.77369562147257,10.875211879533605,693875.3268970009,1202747.9216682059,428.0,0.7548500881834215,14414.329975463403,144.70266171382633
