grid_id,grid_size_m,grid_area_km2,longitude_epsg4326,latitude_epsg4326,x_epsg32648,y_epsg32648,grid_population_density,grid_population
9641,25,0.00063,106.7905566,10.88449299,695712.8269,1203785.422,2035.663744,1.27720343
9642,25,0.00063,106.7905579,10.88471899,695712.8269,1203810.422,2209.42786,1.386225399
9643,25,0.00063,106.7905593,10.88494497,695712.8268,1203835.422,2313.68633,1.451638567
9644,25,0.00063,106.7905606,10.88517097,695712.8269,1203860.422,2383.191976,1.495247335
9645,25,0.00063,106.790562,10.88539695,695712.8269,1203885.422,2626.461738,1.647878088
9646,25,0.00063,106.7905633,10.88562295,695712.8269,1203910.422,2765.473031,1.735095644
9647,25,0.00063,106.7905647,10.88584894,695712.8269,1203935.421,2869.731501,1.8005088
9648,25,0.00063,106.790566,10.88607493,695712.8268,1203960.422,2973.98997,1.865921953
9649,25,0.00063,106.7905674,10.88630092,695712.8268,1203985.422,2939.237147,1.844117521
9650,25,0.00063,106.7905687,10.88652691,695712.8269,1204010.422,2973.98997,1.865921881
9651,25,0.00063,106.7905701,10.8867529,695712.8268,1204035.422,3147.754086,1.974943819
9652,25,0.00063,106.7905714,10.88697889,695712.8269,1204060.422,3217.259733,2.018552569
9653,25,0.00063,106.7905728,10.88720488,695712.827,1204085.422,3252.012556,2.040356924
9654,25,0.00063,106.7905741,10.88743087,695712.8269,1204110.422,3495.282318,2.192987639
9655,25,0.00063,106.7905755,10.88765686,695712.8268,1204135.422,3981.821842,2.498249102
9656,25,0.00063,106.7905768,10.88788285,695712.8269,1204160.422,4190.338782,2.62907541
9657,25,0.00063,106.7905782,10.88810884,695712.827,1204185.422,4468.361367,2.803510498
9658,25,0.00063,106.7905795,10.88833484,695712.827,1204210.422,4642.125483,2.912532403
9659,25,0.00063,106.7905809,10.88856083,695712.827,1204235.422,5267.6763,3.305011394
9660,25,0.00063,106.7905822,10.88878682,695712.8269,1204260.422,5927.979941,3.71929476
9661,25,0.00063,106.7905836,10.88901281,695712.8269,1204285.422,7387.598514,4.635079096
9662,25,0.00063,106.7905849,10.8892388,695712.8269,1204310.422,7735.126746,4.853122908
9663,25,0.00063,106.7905863,10.88946479,695712.8268,1204335.422,8186.913447,5.136579881
9664,25,0.00063,106.7905876,10.88969078,695712.8269,1204360.422,8221.66627,5.15838417
9665,25,0.00063,106.790589,10.88991677,695712.827,1204385.422,8082.654978,5.071166513
9666,25,0.00063,106.7905903,10.89014276,695712.827,1204410.422,7978.396508,5.005753248
9667,25,0.00063,106.7905917,10.89036875,695712.827,1204435.422,7908.890862,4.962144374
9668,25,0.00063,106.790593,10.89059474,695712.827,1204460.422,7665.6211,4.809513562
9669,25,0.00063,106.7905944,10.89082073,695712.8269,1204485.422,7561.36263,4.744100306
9670,25,0.00063,106.7905957,10.89104672,695712.8269,1204510.422,7457.10416,4.678687053
9671,25,0.00063,106.7905971,10.89127271,695712.8268,1204535.422,7283.340045,4.569665029
9672,25,0.00063,106.7905984,10.8914987,695712.8268,1204560.422,7179.081575,4.504251782
9673,25,0.00063,106.7905998,10.8917247,695712.8268,1204585.422,7074.823105,4.438838537
9674,25,0.00063,106.7906011,10.89195069,695712.8269,1204610.422,6692.54205,4.198990213
9675,25,0.00063,106.7906025,10.89217668,695712.827,1204635.422,6588.283581,4.133576977
9676,25,0.00063,106.7906038,10.89240267,695712.8269,1204660.421,6588.283581,4.133576896
9677,25,0.00063,106.7906052,10.89262866,695712.8269,1204685.422,6518.777935,4.089968047
9678,25,0.00063,106.7906065,10.89285465,695712.8269,1204710.422,6484.025111,4.068163584
9679,25,0.00063,106.7906079,10.89308064,695712.8268,1204735.422,6449.272288,4.046359121
9680,25,0.00063,106.7906092,10.89330663,695712.8268,1204760.422,6240.755349,3.915532746
9681,25,0.00063,106.7906106,10.89353262,695712.827,1204785.422,6101.744056,3.828315141
9682,25,0.00063,106.7906119,10.89375861,695712.8269,1204810.422,5649.957355,3.544858104
9683,25,0.00062,106.7906146,10.89398333,695712.9728,1204835.281,5615.204532,3.478466485
9684,25,0.00032,106.790661,10.89418404,695717.9179,1204857.515,5545.698886,1.774492038
9685,25,0.00001,106.790718,10.8943393,695724.044,1204874.726,5545.698886,0.058126984
9686,25,0.00002,106.7907696,10.86560396,695748.4502,1201696.053,3391.023848,0.053689945
9687,25,0.00044,106.790697,10.86575768,695740.4059,1201713.011,3564.787964,1.567507256
9688,25,0.00063,106.7906746,10.86596041,695737.827,1201735.422,3634.293611,2.280208899
9689,25,0.00063,106.790676,10.8661864,695737.8268,1201760.422,4433.608544,2.781710709
9690,25,0.00063,106.7906773,10.86641239,695737.8269,1201785.422,4572.619837,2.868928367
9691,25,0.00063,106.7906787,10.86663838,695737.8269,1201810.422,4676.878306,2.934341594
9692,25,0.00063,106.79068,10.86686437,695737.8268,1201835.421,5128.665007,3.217799091
9693,25,0.00063,106.7906814,10.86709036,695737.8268,1201860.422,6657.789227,4.177193806
9694,25,0.00063,106.7906827,10.86731635,695737.8269,1201885.422,6796.80052,4.26441143
9695,25,0.00063,106.790684,10.86754234,695737.8268,1201910.422,6831.553343,4.286215772
9696,25,0.00063,106.7906854,10.86776833,695737.8269,1201935.421,6866.306166,4.308020114
9697,25,0.00063,106.7906867,10.86799433,695737.8269,1201960.422,6866.306166,4.30802003
9698,25,0.00063,106.7906881,10.86822032,695737.8268,1201985.422,6831.553343,4.286215521
9699,25,0.00063,106.7906894,10.86844631,695737.8267,1202010.422,6866.306166,4.308019862
9700,25,0.00063,106.7906908,10.8686723,695737.8269,1202035.421,6796.80052,4.26441093
9701,25,0.00063,106.7906921,10.86889829,695737.8269,1202060.422,6692.54205,4.198997576
9702,25,0.00063,106.7906935,10.86912428,695737.827,1202085.422,6171.249703,3.87193115
9703,25,0.00063,106.7906948,10.86935027,695737.8271,1202110.422,5997.485587,3.762908962
9704,25,0.00063,106.7906962,10.86957626,695737.827,1202135.422,5788.968648,3.632082356
9705,25,0.00063,106.7906975,10.86980225,695737.8269,1202160.422,5580.451709,3.501255755
9706,25,0.00063,106.7906989,10.87002824,695737.8269,1202185.422,5198.170654,3.261407053
9707,25,0.00063,106.7907002,10.87025424,695737.8268,1202210.422,5093.912184,3.195993726
9708,25,0.00063,106.7907016,10.87048023,695737.827,1202235.422,4815.889599,3.021558301
9709,25,0.00063,106.7907029,10.87070622,695737.8269,1202260.422,4572.619837,2.868927302
9710,25,0.00063,106.7907043,10.87093221,695737.8268,1202285.422,4364.102897,2.738100729
9711,25,0.00063,106.7907056,10.8711582,695737.8269,1202310.422,4190.338782,2.62907858
9712,25,0.00063,106.790707,10.87138419,695737.8268,1202335.422,4294.597251,2.694491784
9713,25,0.00063,106.7907083,10.87161018,695737.8269,1202360.422,4433.608544,2.781709404
9714,25,0.00063,106.7907097,10.87183617,695737.827,1202385.422,4364.102897,2.738100514
9715,25,0.00063,106.790711,10.87206216,695737.827,1202410.422,3981.821842,2.49825187
9716,25,0.00063,106.7907124,10.87228815,695737.827,1202435.422,4155.585958,2.607273906
9717,25,0.00063,106.7907137,10.87251414,695737.827,1202460.422,4225.091605,2.650882688
9718,25,0.00063,106.7907151,10.87274014,695737.8269,1202485.422,4259.844428,2.672687052
9719,25,0.00063,106.7907164,10.87296613,695737.827,1202510.422,4364.102897,2.738100247
9720,25,0.00063,106.7907177,10.87319212,695737.8268,1202535.422,4259.844428,2.672686948
9721,25,0.00063,106.7907191,10.87341811,695737.8267,1202560.422,4120.833135,2.585469236
9722,25,0.00063,106.7907204,10.8736441,695737.8269,1202585.422,3981.821842,2.498251528
9723,25,0.00063,106.7907218,10.87387009,695737.8269,1202610.422,3947.069019,2.476447065
9724,25,0.00063,106.7907231,10.87409608,695737.8268,1202635.422,3947.069019,2.476447016
9725,25,0.00063,106.7907245,10.87432207,695737.8269,1202660.422,3947.069019,2.476446968
9726,25,0.00063,106.7907258,10.87454806,695737.827,1202685.422,3912.316196,2.454642507
9727,25,0.00063,106.7907272,10.87477405,695737.8268,1202710.422,3912.316196,2.454642459
9728,25,0.00063,106.7907285,10.87500004,695737.8268,1202735.422,3634.293611,2.280207116
9729,25,0.00063,106.7907299,10.87522604,695737.8269,1202760.422,3599.540788,2.25840266
9730,25,0.00063,106.7907312,10.87545203,695737.8269,1202785.422,3495.282318,2.192989383
9731,25,0.00063,106.7907326,10.87567802,695737.8268,1202810.422,2973.98997,1.865923181
9732,25,0.00063,106.7907339,10.87590401,695737.8268,1202835.422,1514.371397,0.950137918
9733,25,0.00063,106.7907353,10.87613,695737.8268,1202860.422,1514.371397,0.9501379
9734,25,0.00063,106.7907366,10.87635599,695737.8269,1202885.422,1514.371397,0.950137881
9735,25,0.00063,106.790738,10.87658198,695737.8269,1202910.422,1410.112927,0.884724636
9736,25,0.00063,106.7907393,10.87680797,695737.8268,1202935.422,1375.360104,0.86292021
9737,25,0.00063,106.7907407,10.87703396,695737.827,1202960.422,1375.360104,0.862920193
9738,25,0.00063,106.790742,10.87725995,695737.8269,1202985.422,1375.360104,0.862920176
9739,25,0.00063,106.7907434,10.87748594,695737.8267,1203010.422,1375.360104,0.862920159
9740,25,0.00063,106.7907447,10.87771194,695737.8267,1203035.422,1410.112927,0.884724549
9741,25,0.00063,106.7907461,10.87793793,695737.8269,1203060.422,1410.112927,0.884724532
9742,25,0.00063,106.7907474,10.87816392,695737.8269,1203085.422,1444.86575,0.90652892
9743,25,0.00063,106.7907488,10.87838991,695737.8268,1203110.422,1479.618574,0.928333308
9744,25,0.00063,106.7907501,10.8786159,695737.8269,1203135.422,1514.371397,0.950137695
9745,25,0.00063,106.7907515,10.87884189,695737.8269,1203160.422,1514.371397,0.950137677
9746,25,0.00063,106.7907528,10.87906788,695737.8268,1203185.422,1514.371397,0.950137658
9747,25,0.00063,106.7907542,10.87929387,695737.8268,1203210.422,1514.371397,0.950137639
9748,25,0.00063,106.7907555,10.87951986,695737.8268,1203235.422,1514.371397,0.950137621
9749,25,0.00063,106.7907569,10.87974585,695737.8269,1203260.422,1514.371397,0.950137602
9750,25,0.00063,106.7907582,10.87997184,695737.8269,1203285.422,1688.135513,1.059159596
9751,25,0.00063,106.7907596,10.88019783,695737.8269,1203310.422,1271.101634,0.797506751
9752,25,0.00063,106.7907609,10.88042382,695737.8267,1203335.422,1201.595988,0.753897932
9753,25,0.00063,106.7907623,10.88064982,695737.8267,1203360.422,1166.843165,0.732093516
9754,25,0.00063,106.7907636,10.88087581,695737.8269,1203385.422,1062.584695,0.666680299
9755,25,0.00063,106.790765,10.8811018,695737.8269,1203410.422,819.3149331,0.514049484
9756,25,0.00063,106.7907663,10.88132779,695737.8268,1203435.422,749.8092868,0.470440674
9757,25,0.00063,106.7907677,10.88155378,695737.8268,1203460.422,680.3036404,0.426831866
9758,25,0.00063,106.790769,10.88177977,695737.8269,1203485.422,576.0451709,0.36141866
9759,25,0.00063,106.7907704,10.88200576,695737.8269,1203510.422,541.2923477,0.339614254
9760,25,0.00063,106.7907717,10.88223175,695737.8269,1203535.422,784.56211,0.492245035
9761,25,0.00063,106.7907731,10.88245774,695737.8269,1203560.422,749.8092868,0.470440628
9762,25,0.00063,106.7907744,10.88268373,695737.8269,1203585.422,749.8092868,0.470440619
9763,25,0.00063,106.7907758,10.88290972,695737.8269,1203610.422,923.5734027,0.579462594
9764,25,0.00063,106.7907771,10.88313572,695737.8268,1203635.422,958.3262259,0.601266979
9765,25,0.00063,106.7907785,10.8833617,695737.8268,1203660.422,1132.090342,0.710288948
9766,25,0.00063,106.7907798,10.8835877,695737.8269,1203685.422,1271.101634,0.797506517
9767,25,0.00063,106.7907812,10.88381369,695737.8269,1203710.422,1305.854458,0.819310896
9768,25,0.00063,106.7907825,10.88403968,695737.8269,1203735.422,1410.112927,0.884724065
9769,25,0.00063,106.7907839,10.88426567,695737.827,1203760.422,1722.888336,1.080963597
9770,25,0.00063,106.7907852,10.88449166,695737.827,1203785.422,1792.393982,1.124572363
9771,25,0.00063,106.7907866,10.88471765,695737.8269,1203810.422,2035.663744,1.277203096
9772,25,0.00063,106.7907879,10.88494364,695737.8268,1203835.422,2139.922214,1.34261625
9773,25,0.00063,106.7907893,10.88516963,695737.8268,1203860.422,2244.180683,1.408029402
9774,25,0.00063,106.7907906,10.88539562,695737.8268,1203885.422,2348.439153,1.473442551
9775,25,0.00063,106.790792,10.88562161,695737.8268,1203910.422,2591.708915,1.626073265
9776,25,0.00063,106.7907933,10.8858476,695737.8269,1203935.422,2522.203269,1.58246445
9777,25,0.00063,106.7907947,10.88607359,695737.827,1203960.422,2626.461738,1.647877592
9778,25,0.00063,106.790796,10.88629958,695737.8269,1203985.422,2695.967385,1.691486341
9779,25,0.00063,106.7907974,10.88652558,695737.8269,1204010.422,2661.214562,1.669681918
9780,25,0.00063,106.7907987,10.88675157,695737.827,1204035.422,2869.731501,1.800508223
9781,25,0.00063,106.7908001,10.88697756,695737.8269,1204060.422,2765.473031,1.73509502
9782,25,0.00063,106.7908014,10.88720355,695737.8268,1204085.422,3008.742793,1.887725708
9783,25,0.00063,106.7908028,10.88742954,695737.8269,1204110.422,3078.24844,1.931334448
9784,25,0.00063,106.7908041,10.88765553,695737.827,1204135.422,3286.765379,2.062160738
9785,25,0.00063,106.7908055,10.88788152,695737.8269,1204160.422,3877.563373,2.432835286
9786,25,0.00063,106.7908068,10.88810751,695737.827,1204185.422,4051.327489,2.541857174
9787,25,0.00063,106.7908082,10.8883335,695737.8269,1204210.422,4468.361367,2.803509764
9788,25,0.00063,106.7908095,10.88855949,695737.8268,1204235.422,5198.170654,3.261401821
9789,25,0.00063,106.7908109,10.88878548,695737.8269,1204260.422,5997.485587,3.762902631
9790,25,0.00063,106.7908122,10.88901147,695737.8268,1204285.422,7352.845691,4.613273589
9791,25,0.00063,106.7908136,10.88923746,695737.8268,1204310.422,7874.138039,4.940339273
9792,25,0.00063,106.7908149,10.88946345,695737.8268,1204335.422,8082.654978,5.071165484
9793,25,0.00063,106.7908163,10.88968945,695737.8268,1204360.422,7943.643685,4.983947848
9794,25,0.00063,106.7908176,10.88991544,695737.8269,1204385.422,7908.890862,4.962143367
9795,25,0.00063,106.790819,10.89014143,695737.8269,1204410.422,7700.373923,4.83131697
9796,25,0.00063,106.7908203,10.89036742,695737.8269,1204435.422,7630.868276,4.787708109
9797,25,0.00063,106.7908217,10.89059341,695737.8269,1204460.422,7596.115453,4.765903633
9798,25,0.00063,106.790823,10.8908194,695737.8268,1204485.422,7387.598514,4.635077248
9799,25,0.00063,106.7908244,10.89104539,695737.8268,1204510.422,7283.340045,4.569664012
9800,25,0.00063,106.7908257,10.89127138,695737.8269,1204535.422,7213.834398,4.526055161
9801,25,0.00063,106.7908271,10.89149737,695737.8269,1204560.422,7074.823105,4.438837549
9802,25,0.00063,106.7908284,10.89172336,695737.8269,1204585.422,6727.294874,4.22079366
9803,25,0.00063,106.7908298,10.89194935,695737.8269,1204610.422,6588.283581,4.133576057
9804,25,0.00063,106.7908311,10.89217534,695737.8268,1204635.422,6553.530758,4.111771597
9805,25,0.00063,106.7908325,10.89240133,695737.8269,1204660.422,6484.025111,4.068162758
9806,25,0.00063,106.7908338,10.89262732,695737.8268,1204685.422,6484.025111,4.068162679
9807,25,0.00063,106.7908352,10.89285331,695737.8268,1204710.422,6484.025111,4.068162599
9808,25,0.00063,106.7908365,10.8930793,695737.8267,1204735.422,6240.755349,3.915531875
9809,25,0.00063,106.7908379,10.8933053,695737.8267,1204760.422,6066.991233,3.806509912
9810,25,0.00063,106.7908392,10.89353129,695737.8267,1204785.422,5684.710178,3.566661692
9811,25,0.00063,106.7908406,10.89375728,695737.8268,1204810.422,5615.204532,3.523052869
9812,25,0.00063,106.7908419,10.89398327,695737.827,1204835.422,5580.451709,3.501248424
9813,25,0.00063,106.7908433,10.89420926,695737.827,1204860.421,5545.698886,3.47944398
9814,25,0.00041,106.7908564,10.89440089,695739.1317,1204881.629,5441.440416,2.231971796
9815,25,0.00002,106.7909972,10.8653769,695773.4814,1201671.082,2939.237147,0.045025803
9816,25,0.00044,106.7909245,10.86553056,695765.428,1201688.033,3147.754086,1.378497868
9817,25,0.00063,106.7909019,10.86573308,695762.8267,1201710.422,3356.271025,2.105772999
9818,25,0.00063,106.7909032,10.86595907,695762.8267,1201735.422,3425.776672,2.149381805
9819,25,0.00063,106.7909046,10.86618506,695762.8269,1201760.422,3842.81055,2.411034841
9820,25,0.00063,106.7909059,10.86641106,695762.8269,1201785.422,3947.069019,2.476448063
9821,25,0.00063,106.7909073,10.86663705,695762.8268,1201810.422,4086.080312,2.563665704
9822,25,0.00063,106.7909086,10.86686304,695762.8269,1201835.421,4468.361367,2.803514295
9823,25,0.00063,106.79091,10.86708903,695762.827,1201860.422,5962.732764,3.741104365
9824,25,0.00063,106.7909113,10.86731502,695762.8269,1201885.421,6136.49688,3.850126397
9825,25,0.00063,106.7909127,10.86754101,695762.8268,1201910.422,6623.036404,4.155388211
9826,25,0.00063,106.790914,10.867767,695762.827,1201935.422,6310.260996,3.959148348
9827,25,0.00063,106.7909154,10.86799299,695762.827,1201960.422,6206.002526,3.893735011
9828,25,0.00063,106.7909167,10.86821898,695762.8269,1201985.422,6345.013819,3.980952612
9829,25,0.00063,106.7909181,10.86844497,695762.8269,1202010.422,6240.755349,3.915539277
9830,25,0.00063,106.7909194,10.86867097,695762.8269,1202035.422,6171.249703,3.871930364
9831,25,0.00063,106.7909208,10.86889696,695762.8269,1202060.422,5997.485587,3.762908198
9832,25,0.00063,106.7909221,10.86912295,695762.8267,1202085.422,5858.474294,3.675690454
9833,25,0.00063,106.7909235,10.86934894,695762.8267,1202110.422,5788.968648,3.632081547
9834,25,0.00063,106.7909248,10.86957493,695762.8268,1202135.422,5615.204532,3.523059392
9835,25,0.00063,106.7909262,10.86980092,695762.8269,1202160.422,5441.440416,3.414037241
9836,25,0.00063,106.7909275,10.87002691,695762.827,1202185.422,5128.665007,3.217797431
9837,25,0.00063,106.7909289,10.8702529,695762.827,1202210.422,4920.148068,3.086970875
9838,25,0.00063,106.7909302,10.87047889,695762.8268,1202235.422,4746.383952,2.977948739
9839,25,0.00063,106.7909316,10.87070488,695762.8269,1202260.422,4537.867013,2.847122193
9840,25,0.00063,106.7909329,10.87093087,695762.8269,1202285.422,4294.597251,2.694491237
9841,25,0.00063,106.7909342,10.87115687,695762.8267,1202310.422,4190.338782,2.629077943
9842,25,0.00063,106.7909356,10.87138286,695762.8268,1202335.422,4259.844428,2.672686719
9843,25,0.00063,106.7909369,10.87160885,695762.8268,1202360.422,4329.350074,2.716295492
9844,25,0.00063,106.7909383,10.87183484,695762.8267,1202385.422,4086.080312,2.563664551
9845,25,0.00063,106.7909396,10.87206083,695762.8268,1202410.422,3947.069019,2.476446853
9846,25,0.00063,106.790941,10.87228682,695762.8269,1202435.422,4120.833135,2.585468863
9847,25,0.00063,106.7909423,10.87251281,695762.8268,1202460.422,4190.338782,2.629077635
9848,25,0.00063,106.7909437,10.8727388,695762.8268,1202485.422,4259.844428,2.672686405
9849,25,0.00063,106.790945,10.87296479,695762.8268,1202510.422,4259.844428,2.672686353
9850,25,0.00063,106.7909464,10.87319078,695762.8269,1202535.422,4259.844428,2.6726863
9851,25,0.00063,106.7909477,10.87341678,695762.8269,1202560.422,4120.833135,2.58546861
9852,25,0.00063,106.7909491,10.87364277,695762.8267,1202585.422,4051.327489,2.541859741
9853,25,0.00063,106.7909504,10.87386876,695762.8268,1202610.422,3947.069019,2.476446465
9854,25,0.00063,106.7909518,10.87409475,695762.8269,1202635.422,3947.069019,2.476446417
9855,25,0.00063,106.7909531,10.87432074,695762.8269,1202660.422,3947.069019,2.476446368
9856,25,0.00063,106.7909545,10.87454673,695762.8268,1202685.422,3912.316196,2.454641912
9857,25,0.00063,106.7909558,10.87477272,695762.8269,1202710.422,3912.316196,2.454641865
9858,25,0.00063,106.7909572,10.87499871,695762.8269,1202735.422,3634.293611,2.280206564
9859,25,0.00063,106.7909585,10.8752247,695762.8268,1202760.422,3599.540788,2.258402113
9860,25,0.00063,106.7909599,10.87545069,695762.827,1202785.422,3495.282318,2.192988852
9861,25,0.00063,106.7909612,10.87567668,695762.8271,1202810.422,2973.98997,1.865922729
9862,25,0.00063,106.7909626,10.87590267,695762.827,1202835.422,1479.618574,0.928333283
9863,25,0.00063,106.7909639,10.87612867,695762.8269,1202860.422,1479.618574,0.928333265
9864,25,0.00063,106.7909653,10.87635466,695762.8267,1202885.422,1514.371397,0.950137651
9865,25,0.00063,106.7909666,10.87658065,695762.8268,1202910.422,1444.86575,0.906528825
9866,25,0.00063,106.790968,10.87680664,695762.8269,1202935.422,1375.360104,0.862920001
9867,25,0.00063,106.7909693,10.87703263,695762.8269,1202960.422,1375.360104,0.862919984
9868,25,0.00063,106.7909707,10.87725862,695762.8268,1202985.422,1410.112927,0.88472437
9869,25,0.00063,106.790972,10.87748461,695762.827,1203010.422,1410.112927,0.884724352
9870,25,0.00063,106.7909734,10.8777106,695762.8271,1203035.422,1444.86575,0.906528736
9871,25,0.00063,106.7909747,10.87793659,695762.827,1203060.422,1479.618574,0.92833312
9872,25,0.00063,106.7909761,10.87816258,695762.8269,1203085.422,1514.371397,0.950137502
9873,25,0.00063,106.7909774,10.87838857,695762.8268,1203110.422,1514.371397,0.950137484
9874,25,0.00063,106.7909788,10.87861456,695762.8268,1203135.422,1688.135513,1.059159464
9875,25,0.00063,106.7909801,10.87884056,695762.8269,1203160.422,1688.135513,1.059159443
9876,25,0.00063,106.7909815,10.87906655,695762.8269,1203185.422,1757.641159,1.10276822
9877,25,0.00063,106.7909828,10.87929254,695762.8269,1203210.422,1757.641159,1.102768199
9878,25,0.00063,106.7909842,10.87951853,695762.8269,1203235.422,1757.641159,1.102768177
9879,25,0.00063,106.7909855,10.87974452,695762.8269,1203260.422,1757.641159,1.102768156
9880,25,0.00063,106.7909869,10.87997051,695762.8269,1203285.422,1757.641159,1.102768134
9881,25,0.00063,106.7909882,10.8801965,695762.8269,1203310.422,1583.877043,0.993746128
9882,25,0.00063,106.7909896,10.88042249,695762.8269,1203335.422,1410.112927,0.884724127
9883,25,0.00063,106.7909909,10.88064848,695762.827,1203360.422,1375.360104,0.862919714
9884,25,0.00063,106.7909923,10.88087447,695762.8269,1203385.422,1271.101634,0.797506511
9885,25,0.00063,106.7909936,10.88110046,695762.827,1203410.422,1062.584695,0.666680125
9886,25,0.00063,106.790995,10.88132645,695762.8271,1203435.422,854.0677563,0.535853744
9887,25,0.00063,106.7909963,10.88155245,695762.8269,1203460.422,576.0451709,0.36141858
9888,25,0.00063,106.7909977,10.88177843,695762.8268,1203485.422,610.7979941,0.383222966
9889,25,0.00063,106.790999,10.88200443,695762.8268,1203510.422,506.5395245,0.317809779
9890,25,0.00063,106.7910004,10.88223042,695762.8269,1203535.422,541.2923477,0.339614165
9891,25,0.00063,106.7910017,10.88245641,695762.8268,1203560.422,680.3036404,0.426831729
9892,25,0.00063,106.7910031,10.8826824,695762.8269,1203585.422,749.8092868,0.470440505
9893,25,0.00063,106.7910044,10.88290839,695762.8269,1203610.422,749.8092868,0.470440495
9894,25,0.00063,106.7910058,10.88313438,695762.8269,1203635.422,784.56211,0.492244877
9895,25,0.00063,106.7910071,10.88336037,695762.827,1203660.422,819.3149331,0.514049259
9896,25,0.00063,106.7910085,10.88358636,695762.8269,1203685.422,958.3262259,0.60126681
9897,25,0.00063,106.7910098,10.88381235,695762.8268,1203710.422,1027.831872,0.644875578
9898,25,0.00063,106.7910112,10.88403834,695762.8269,1203735.422,1062.584695,0.666679955
9899,25,0.00063,106.7910125,10.88426433,695762.8268,1203760.422,1549.12422,0.971941389
9900,25,0.00063,106.7910138,10.88449032,695762.8267,1203785.422,1514.371397,0.950136982
9901,25,0.00063,106.7910152,10.88471632,695762.8268,1203810.422,1514.371397,0.950136963
9902,25,0.00063,106.7910165,10.88494231,695762.8268,1203835.422,1583.877043,0.99374572
9903,25,0.00063,106.7910179,10.8851683,695762.8268,1203860.422,1966.158098,1.233593962
9904,25,0.00063,106.7910192,10.88539429,695762.8268,1203885.422,1966.158098,1.233593938
9905,25,0.00063,106.7910206,10.88562028,695762.827,1203910.422,2105.169391,1.32081146
9906,25,0.00063,106.791022,10.88584627,695762.827,1203935.422,2244.180683,1.408028978
9907,25,0.00063,106.7910233,10.88607226,695762.8268,1203960.422,2278.933507,1.429833336
9908,25,0.00063,106.7910247,10.88629825,695762.8268,1203985.422,2278.933507,1.429833308
9909,25,0.00063,106.791026,10.88652424,695762.8268,1204010.422,2313.68633,1.451637665
9910,25,0.00063,106.7910274,10.88675023,695762.8268,1204035.422,2348.439153,1.473442021
9911,25,0.00063,106.7910287,10.88697622,695762.8269,1204060.422,2591.708915,1.62607268
9912,25,0.00063,106.7910301,10.88720221,695762.8269,1204085.422,2800.225854,1.75689895
9913,25,0.00063,106.7910314,10.8874282,695762.8269,1204110.422,2834.978678,1.778703299
9914,25,0.00063,106.7910328,10.88765419,695762.8269,1204135.422,3008.742793,1.887725177
9915,25,0.00063,106.7910341,10.88788019,695762.8269,1204160.422,3043.495617,1.909529522
9916,25,0.00063,106.7910355,10.88810618,695762.8268,1204185.422,3495.282318,2.192986449
9917,25,0.00063,106.7910368,10.88833216,695762.8268,1204210.421,4225.091605,2.650878416
9918,25,0.00063,106.7910382,10.88855816,695762.8269,1204235.422,5024.406538,3.152379127
9919,25,0.00063,106.7910395,10.88878415,695762.8271,1204260.422,5962.732764,3.74109734
9920,25,0.00063,106.7910409,10.88901014,695762.8269,1204285.422,7457.10416,4.678685612
9921,25,0.00063,106.7910422,10.88923613,695762.8268,1204310.422,7839.385215,4.918533697
9922,25,0.00063,106.7910436,10.88946212,695762.827,1204335.422,7804.632392,4.896729222
9923,25,0.00063,106.7910449,10.88968811,695762.827,1204360.422,7700.373923,4.831315989
9924,25,0.00063,106.7910463,10.8899141,695762.8269,1204385.422,7596.115453,4.765902759
9925,25,0.00063,106.7910476,10.89014009,695762.8268,1204410.422,7526.609807,4.72229391
9926,25,0.00063,106.791049,10.89036608,695762.8267,1204435.422,7491.856984,4.70048944
9927,25,0.00063,106.7910503,10.89059207,695762.8268,1204460.422,7283.340045,4.569663085
9928,25,0.00063,106.7910517,10.89081806,695762.8269,1204485.422,7283.340045,4.569662996
9929,25,0.00063,106.791053,10.89104405,695762.8269,1204510.422,7179.081575,4.504249777
9930,25,0.00063,106.7910544,10.89127005,695762.8269,1204535.422,7109.575929,4.460640937
9931,25,0.00063,106.7910557,10.89149603,695762.8269,1204560.422,7040.070282,4.417032099
9932,25,0.00063,106.7910571,10.89172203,695762.8269,1204585.422,6518.777935,4.089966388
9933,25,0.00063,106.7910584,10.89194802,695762.8268,1204610.422,6518.777935,4.089966308
9934,25,0.00063,106.7910598,10.89217401,695762.8269,1204635.422,6484.025111,4.068161853
9935,25,0.00063,106.7910611,10.8924,695762.8269,1204660.422,6484.025111,4.068161774
9936,25,0.00063,106.7910625,10.89262599,695762.827,1204685.422,6484.025111,4.068161694
9937,25,0.00063,106.7910638,10.89285198,695762.827,1204710.422,6275.508172,3.937335377
9938,25,0.00063,106.7910652,10.89307797,695762.8269,1204735.422,5719.463001,3.588465341
9939,25,0.00063,106.7910665,10.89330396,695762.827,1204760.422,5684.710178,3.566660899
9940,25,0.00063,106.7910679,10.89352995,695762.827,1204785.422,5649.957355,3.544856457
9941,25,0.00063,106.7910692,10.89375594,695762.8268,1204810.422,5649.957355,3.544856388
9942,25,0.00063,106.7910706,10.89398193,695762.8267,1204835.422,5580.451709,3.501247577
9943,25,0.00063,106.7910719,10.89420792,695762.8268,1204860.422,5476.193239,3.435834397
9944,25,0.00034,106.7910634,10.89438342,695761.775,1204879.83,5406.687593,1.835841296
